config,case_id,WT_dice,WT_hd95,WT_sensitivity,WT_specificity,TC_dice,TC_hd95,TC_sensitivity,TC_specificity,ET_dice,ET_hd95,ET_sensitivity,ET_specificity
vnet,BraTS2021_01088,0.902080495937862,5.477225575051661,0.9999479410692904,0.9989109716019323,0.8859264901945167,3.1622776601683795,0.9974271012006861,0.9998457761387338,0.862327909890231,3.0,0.9731638418079096,0.9998431838821117
vnet,BraTS2021_01639,0.9688180845580567,1.7320508075688772,0.9668038313911269,0.9990450452089642,0.951240428790229,5.744562646538029,0.9117329325285926,0.9998751394464084,0.9293804990066918,1.4142135623730951,0.8839697653872582,0.9996867299477771
vnet,BraTS2021_00804,0.9750451977268019,1.4142135623730951,0.9757236668302072,0.998460417071063,0.9793657614886806,1.0,0.9696625874598157,0.9997878549548803,0.96239860510958,1.0,0.9551216943159162,0.999571608531435
vnet,BraTS2021_01605,0.9215997081649036,13.955277102122736,0.9609226422270924,0.9962388291473493,0.16319973772778756,30.298514815086232,0.9983955074207782,0.9864181210221761,0.4751660172357436,19.672315572906,0.969758064516129,0.9974915818465874
vnet,BraTS2021_01421,0.9478709473169374,2.0,0.9595038493193587,0.9972348001485095,0.9325659704646735,14.696938456699069,0.911345305946876,0.9993958240781875,0.8922567592424273,1.4142135623730951,0.9235455376180323,0.9988474627416137
vnet,BraTS2021_00341,0.8502246359817219,3.605551275463989,0.9474805967748422,0.9978898772327859,0.9036522731600549,11.74734012447073,0.9854786847837361,0.9994336674775292,0.8666666666675148,9.433981132056603,0.9821222606689735,0.9994083237921044
vnet,BraTS2021_00311,0.9096833173157927,1.7320508075688772,0.9969173859432799,0.9990084531136612,0.9686315063772658,1.0,0.9780230708035004,0.9998915181821785,0.9403319874386956,1.0,0.9535941765241128,0.9998504081330023
vnet,BraTS2021_01120,0.9411408884096726,30.331501776206203,0.9628510184130514,0.9971757761521273,0.9331788216695447,7.615773105863909,0.8842830962562178,0.9997745236323853,0.9159570754217082,1.4142135623730951,0.8874411764705883,0.9994919001152882
vnet,BraTS2021_01170,0.7752510454301054,6.082762530298219,0.6664416859856599,0.9983781335297703,0.4268421344899027,17.538523452044625,0.49844378161068603,0.9962234023256984,0.4525823890551523,14.805321335067406,0.5007772896248732,0.996917909092212
vnet,BraTS2021_01659,0.9588993874378359,1.4142135623730951,0.9536363449368174,0.9981521879619754,0.9484082109504689,2.23606797749979,0.9042872240153095,0.9999348172687529,0.938247563729204,2.0,0.8906347106911223,0.9998282412424764
vnet,BraTS2021_01159,0.8566026652963461,3.605551275463989,0.9040644736332287,0.9984961689792015,0.5280711506654768,97.06543836814981,0.5792682926829268,0.9998589523292456,0.7285276073827816,2.0,0.5792682926829268,0.9999974812915937
vnet,BraTS2021_01094,0.7804549318144849,63.914786978388,0.9462002709693312,0.9872081984826486,0.29636067354768025,96.32237538599222,0.9976063829787234,0.9847275511451495,0.7259643544484731,97.66626845792763,0.9476788640087384,0.9986996087688051
